Category,Language,Business Name,Phone #,Phone # 2,Website,Site Rating,Reviews,Rating,Owner First Name,Owner Last Name,Owners Cel #,Owners Phone #,Personal Email,Business Email,Owner Social Media,Owner Social Media 2,Instagram,Facebook,Linkedin,Business Address,City,County,State,Google Link,Plus Code,Source
Flooring store,,Mcs Flooring,(508) 287-4999,,,,,,,,,,,,,,,,,"14 Highland View Ave, Mattapoisett, MA 02739",Mattapoisett,PLYMOUTH,MA,,"J5PW+RG Mattapoisett, Massachusetts",Google Maps
Kitchen remodeler,,Cape Home Kitchen & Bath,(508) 566-8917,,capehomekitchen.com,,17,5.0,,,,,,,,,,,,"1379 MA-28A Unit A3, Cataumet, MA 02534",Cataumet,BARNSTABLE,MA,,"M95R+QM Cataumet, Bourne, MA",Google Maps
Flooring store,,Cataumet Sawmill,(508) 598-8576,,cataumetsawmill.com,,17,4.6,,,,,,,,,,,,"494 Thomas B Landers Rd, East Falmouth, MA 02536",East Falmouth,BARNSTABLE,MA,,"J97X+QQ East Falmouth, Falmouth, MA",Google Maps
Flooring store,,Carpet Barn Carpet One Floor & Home,(508) 296-8189,,carpetbarncarpetonefalmouth.com,,58,4.7,,,,,,,,,,,,"719 Main St, Falmouth, MA 02540",Falmouth,BARNSTABLE,MA,,"H93W+5H Falmouth, Massachusetts",Google Maps
Flooring store,,LL Flooring,(508) 815-4121,,llflooring.com,,31,3.7,,,,,,,,,,,,"20 Charles St, Hyannis, MA 02601",Hyannis,BARNSTABLE,MA,,"MP48+R3 Hyannis, Barnstable, MA",Google Maps
Interior designer,,Little Farm LLC,(207) 409-3961,,littlefarm.cc,,14,5.0,,,,,,,,,,,,"16 Little Farm Ln, East Falmouth, MA 02536",East Falmouth,BARNSTABLE,MA,,"JC5M+Q7 East Falmouth, Falmouth, MA",Google Maps
Tile store,,Absolute Tile,(508) 694-6180,,,,8,4.6,,,,,,,,,,,,"63 Whites Path, South Yarmouth, MA 02664",South Yarmouth,BARNSTABLE,MA,,"MQQR+QX South Yarmouth, Yarmouth, MA",Google Maps
Kitchen remodeler,,Bayside Kitchen & Bath,(508) 457-5900,,baysidekitchens.com,,3,5.0,,,,,,,,,,,,"118 Tanglewood Dr, East Falmouth, MA 02536",East Falmouth,BARNSTABLE,MA,,"HCMC+WH East Falmouth, Falmouth, MA",Google Maps
Flooring store,,A Jay & Son Hardwood Floors,(508) 274-8163,,,,2,5.0,,,,,,,,,,,,"143 Fresh Pond Rd, East Falmouth, MA 02536",East Falmouth,BARNSTABLE,MA,,"HFP8+W7 East Falmouth, Falmouth, MA",Google Maps
Bathroom remodeler,,H2o Kitchen & Bath Design Center,(508) 548-8453,,h2obathtilemore.com,,13,4.7,,,,,,,,,,,,"79 Davis Straits Unit A, Falmouth, MA 02540",Falmouth,BARNSTABLE,MA,,"HC52+M8 Falmouth, Massachusetts",Google Maps
Flooring store,,JR Hardwood Supplies,(508) 524-8957,,,,16,4.8,,,,,,,,,,,,"112 Davis Straits, Falmouth, MA 02540",Falmouth,BARNSTABLE,MA,,"HC62+82 Falmouth, Massachusetts",Google Maps
Art gallery,,Susan Davies - Custom Tile & Fine Art,(774) 238-2980,,susandaviesartist.com,,2,5.0,,,,,,,,,,,,"23 Newtown Rd, Sandwich, MA 02563",Sandwich,BARNSTABLE,MA,,"MHM5+X2 Sandwich, Massachusetts",Google Maps
Kitchen remodeler,,iKitchens Etc,(508) 457-1530,,ikitchensetc.com,,32,4.7,,,,,,,,,,,,"321 E Falmouth Hwy, East Falmouth, MA 02536",East Falmouth,BARNSTABLE,MA,,"HCHQ+C5 East Falmouth, Falmouth, MA",Google Maps
Flooring store,,Carpet Barn Ware House,,,,,,,,,,,,,,,,,,"Chapel Park Ave, Falmouth, MA 02540",Falmouth,BARNSTABLE,MA,,"G9WX+4G Falmouth, Massachusetts",Google Maps
Home builder,,Longfellow Design Build Falmouth,(774) 255-1709,,longfellowdb.com,,62,4.5,,,,,,,,,,,,"367 Main St, Falmouth, MA 02540",Falmouth,BARNSTABLE,MA,,"H92Q+R3 Falmouth, Massachusetts",Google Maps
Flooring contractor,,Island Tile,(508) 939-1179,,,,,3.0,,,,,,,,,,,,"Vineyard Haven, MA 02568",Vineyard Haven,DUKES,MA,,"CC6G+CF Vineyard Haven, Tisbury, MA",Google Maps
Department store,,HomeGoods,(508) 495-5580,,homegoods.com,,172,4.4,,,,,,,,,,,,"137 Teaticket Hwy, East Falmouth, MA 02536",East Falmouth,BARNSTABLE,MA,,"HC74+9G East Falmouth, Falmouth, MA",Google Maps
Contractor,,Falmouth Kitchen Korner,(508) 540-6484,,falmouthkitchenkorner.com,,7,4.9,,,,,,,,,,,,"205 Worcester Ct Ste 7B, Falmouth, MA 02540",Falmouth,BARNSTABLE,MA,,"HC53+Q5 Falmouth, Massachusetts",Google Maps
Flooring contractor,,Dawley Flooring & Tile,(508) 274-5709,,flooringmvy.com,,2,5.0,,,,,,,,,,,,"101 Tradewinds Rd, Vineyard Haven, MA 02568",Vineyard Haven,DUKES,MA,,"CCVG+8P Vineyard Haven, Tisbury, MA",Google Maps
Countertop store,,Atlantic Marble & Granite,(508) 540-9770,,atlanticmarbleandgranite.com,,48,4.9,,,,,,,,,,,,"229 Teaticket Hwy, Teaticket, MA 02536",East Falmouth,BARNSTABLE,MA,,"HC83+JX Teaticket, Falmouth, MA",Google Maps
Flooring store,,FLOORS & WALLS,(508) 419-6500,,floorswalls.com,,23,3.1,,,,,,,,,,,,"379 Iyannough Rd, Hyannis, MA 02601",Hyannis,BARNSTABLE,MA,,"MP78+3Q Hyannis, Barnstable, MA",Google Maps
General contractor,,M Duffany Builders,(508) 540-3625,,duffanybuilders.com,,9,4.4,,,,,,,,,,,,"200 Palmer Ave, Falmouth, MA 02540",Falmouth,BARNSTABLE,MA,,"H95H+8W Falmouth, Massachusetts",Google Maps
Tile store,,Tile Room,(508) 325-4732,,tileroomnantucket.com,,7,5.0,,,,,,,,,,,,"9 Sparks Ave, Nantucket, MA 02554",Nantucket,NANTUCKET,MA,,"7WC6+93 Nantucket, Massachusetts",Google Maps
Construction company,,Crafted Design Build,(508) 274-3112,,crafteddesignbuild.org,,9,5.0,,,,,,,,,,,,"18 Steeple St, Mashpee, MA 02649",Mashpee,BARNSTABLE,MA,,"JG85+JP Mashpee, Massachusetts",Google Maps
Hardware store,,Eastman's Hardware,(508) 548-0407,,acehardware.com,,191,4.7,,,,,,,,,,,,"150 Main St, Falmouth, MA 02540",Falmouth,BARNSTABLE,MA,,"H93M+62 Falmouth, Massachusetts",Google Maps
Pottery store,,Flying Pig Pottery,(508) 548-7482,,flyingpigpottery.biz,,13,4.5,,,,,,,,,,,,"410 Woods Hole Rd, Falmouth, MA 02543",Woods Hole,BARNSTABLE,MA,,"G8JV+9C Falmouth, Massachusetts",Google Maps
Contractor,,Tigo Builders LLC,(508) 560-1697,,tigobuilders.com,,3,5.0,,,,,,,,,,,,"64 Pine Valley Dr, Falmouth, MA 02540",Falmouth,BARNSTABLE,MA,,"H9FW+9C Falmouth, Massachusetts",Google Maps
Dry wall contractor,,Mobile Drywall INC,(508) 681-2658,,mobiledrywallconstruction.com,,21,5.0,,,,,,,,,,,,"40 Polaris Dr, Mashpee, MA 02649",Mashpee,BARNSTABLE,MA,,"HGW3+68 Mashpee, Massachusetts",Google Maps
Hardware store,,Aubuchon Hardware,(508) 564-5161,,hardwarestore.com,,124,4.8,,,,,,,,,,,,"4 Barlows Landing Rd, Pocasset, MA 02559",Pocasset,BARNSTABLE,MA,,"MCW7+V4 Pocasset, Bourne, MA",Google Maps
Paint store,,Hubbards Paint & Wallpaper,(508) 548-6233,,hubpaint.com,,21,4.4,,,,,,,,,,,,"631 Main St, Falmouth, MA 02540",Falmouth,BARNSTABLE,MA,,"H92V+WQ Falmouth, Massachusetts",Google Maps
Contractor,,"DeNardo Home Improvement of Cape Cod, Inc.",(508) 477-5574,,denardohome.com,,7,4.4,,,,,,,,,,,,"17 Wilann Rd, Mashpee, MA 02649",Mashpee,BARNSTABLE,MA,,"JGRH+QX Mashpee, Massachusetts",Google Maps
Fireplace store,,Vineyard Home,(508) 388-7857,,vineyardhome.com,,24,5.0,,,,,,,,,,,,"587 Main St Unit 101, Falmouth, MA 02540",Falmouth,BARNSTABLE,MA,,"H92V+V8 Falmouth, Massachusetts",Google Maps
Construction company,,"Central Cape Construction Company, Inc",(508) 776-6660,,centralconstruction.online,,,5.0,,,,,,,,,,,,"820 Main St, Cotuit, MA 02635",Cotuit,BARNSTABLE,MA,,"JH98+V6 Cotuit, Barnstable, MA",Google Maps
Roofing contractor,,"Fraser Construction Company, Inc",(508) 428-2292,,fraserccc.com,,27,4.7,,,,,,,,,,,,"31 Bowdoin Rd, Mashpee, MA 02649",Mashpee,BARNSTABLE,MA,,"JGJQ+H8 Mashpee, Massachusetts",Google Maps
Plumbing supply store,,Supply New England,(508) 457-9720,,supplynewengland.com,,12,3.5,,,,,,,,,,,,"343 Dillingham Ave, Falmouth, MA 02540",Falmouth,BARNSTABLE,MA,,"H94X+JF Falmouth, Massachusetts",Google Maps
Handyman/Handywoman/Handyperson,,Cape Cod Handyman - J.Arena Enterprises,(617) 618-6837,,,,,5.0,,,,,,,,,,,,"74 Antlers Shore Dr, East Falmouth, MA 02536",East Falmouth,BARNSTABLE,MA,,"HFF5+XC East Falmouth, Falmouth, MA",Google Maps
Handyman/Handywoman/Handyperson,,The Handyman of Cape Cod,(774) 208-3395,,,,2,5.0,,,,,,,,,,,,"18 Kimberly Way, Cotuit, MA 02635",Cotuit,BARNSTABLE,MA,,"MH45+93 Cotuit, Barnstable, MA",Google Maps
Plumbing supply store,,"Snow & Jones, Inc.",(508) 548-3811,,snowandjones.com,,7,4.4,,,,,,,,,,,,"149 Katharine Lee Bates Rd, Falmouth, MA 02540",Falmouth,BARNSTABLE,MA,,"H93Q+43 Falmouth, Massachusetts",Google Maps
Hardware store,,Mashpee Ace Hardware,(774) 361-0550,,acehardware.com,,114,4.3,,,,,,,,,,,,"681 Falmouth Rd, Mashpee, MA 02649",Mashpee,BARNSTABLE,MA,,"JG65+HC Mashpee, Massachusetts",Google Maps
Lumber store,,Mid-Cape Home Centers,(508) 548-3154,,midcape.com,,39,4.5,,,,,,,,,,,,"81 Locust St, Falmouth, MA 02540",Falmouth,BARNSTABLE,MA,,,Google Maps
Home improvement store,,The Home Depot,(978) 989-9025,,homedepot.com,,1200,4.3,,,,,,,,,,,,"72 Pleasant Valley St, Methuen, MA 01844",Methuen,ESSEX,MA,,"PRVQ+95 Methuen, Massachusetts",Google Maps
Stone supplier,,TM Natural Stone & Quartz,(978) 881-8473,,tmnaturalstone.com,,58,5.0,,,,,,,,,,,,"183 Ferry Rd Unit J, Haverhill, MA 01835",Haverhill,ESSEX,MA,,"QV4P+CV Haverhill, Massachusetts",Google Maps
Flooring contractor,,Nationwide Tile,(978) 221-5711,,nationwidetile.com,,,4.0,,,,,,,,,,,,"908 Lawrence St, Lowell, MA 01852",Lowell,MIDDLESEX,MA,,"JPH2+GG Lowell, Massachusetts",Google Maps
Carpet store,,Jeff Ollivierre's Carpets,(508) 999-2237,,jeffollivierrescarpets.com,,14,4.7,,,,,,,,,,,,"59 Cove Rd, Dartmouth, MA 02748",South Dartmouth,BRISTOL,MA,,"J356+WJ Dartmouth, Massachusetts",Google Maps
Pottery store,,Salt Marsh Pottery,(508) 636-4813,,saltmarsh.com,,36,4.8,,,,,,,,,,,,"1167 Russells Mills Rd, South Dartmouth, MA 02748",South Dartmouth,BRISTOL,MA,,"HXFW+WG South Dartmouth, Dartmouth, MA",Google Maps
General contractor,,SETUP REMODELING INC | BATH & KITCHEN REMODELING,(800) 530-4099,,setupremodeling.com,,23,5.0,,,,,,,,,,,,"72 Cash St, Fall River, MA 02723",Fall River,BRISTOL,MA,,"MVQ8+W4 Fall River, Massachusetts",Google Maps
Roofing supply store,,ABC Supply Co. Inc.,(508) 676-6746,,abcsupply.com,,68,4.3,,,,,,,,,,,,"500 Rodman St, Fall River, MA 02721",Fall River,BRISTOL,MA,,"MRVX+PP Fall River, Massachusetts",Google Maps
Carpet store,,Bouchard's Carpet Inc.,(508) 985-9642,,bouchardscarpet.com,,6,5.0,,,,,,,,,,,,"144 River Rd, New Bedford, MA 02745",New Bedford,BRISTOL,MA,,"M3HJ+2R New Bedford, Massachusetts",Google Maps
General contractor,,Pano's Home Pros,(774) 473-3221,,panoshomepros.com,,10,5.0,,,,,,,,,,,,"1913 Purchase St 2 floor, New Bedford, MA 02740",New Bedford,BRISTOL,MA,,"M32C+F5 New Bedford, Massachusetts",Google Maps
Masonry contractor,,Cabral's Walls,(508) 287-9328,,cabralswalls.com,,146,5.0,,,,,,,,,,,,"128 Main Rd, Westport, MA 02790",Westport,BRISTOL,MA,,"JW8C+47 Westport, Massachusetts",Google Maps
Hardware store,,Koopman Lumber Company Fairhaven,(508) 993-2611,,koopmanlumber.com,,91,4.4,,,,,,,,,,,,"120 Alden Rd, Fairhaven, MA 02719",Fairhaven,BRISTOL,MA,,"J4X6+49 Fairhaven, Massachusetts",Google Maps
Carpet store,,Harney's Carpet & Linoleum,(508) 993-3575,,,,,5.0,,,,,,,,,,,,"724 Summer St, New Bedford, MA 02746",New Bedford,BRISTOL,MA,,,Google Maps
Roofing supply store,,Heritage Wholesalers,(508) 994-7663,,heritagewholesalers.com,,13,4.9,,,,,,,,,,,,"975 Reed Rd N, Dartmouth, MA 02747",North Dartmouth,BRISTOL,MA,,"MX77+4R Dartmouth, Massachusetts",Google Maps
Carpet store,,Fred Assaf Carpet Co.,(508) 997-0331,,fredassafcarpets.com,,6,5.0,,,,,,,,,,,,"40 Hathaway Rd, Dartmouth, MA 02747",North Dartmouth,BRISTOL,MA,,"J2RC+MJ Dartmouth, Massachusetts",Google Maps
General contractor,,Keane Construction,(774) 930-6300,,keaneconstruction.com,,4,5.0,,,,,,,,,,,,"167 Hixbridge Rd, Westport, MA 02790",Westport,BRISTOL,MA,,"HW9C+WM Westport, Massachusetts",Google Maps
Building materials supplier,,Dartmouth Building Supply Inc,(508) 990-2389,,dartmouthbuildingsupply.com,,55,4.2,,,,,,,,,,,,"958 Reed Rd North, Dartmouth, MA 02747",North Dartmouth,BRISTOL,MA,,"MX67+62 Dartmouth, Massachusetts",Google Maps
Building materials store,,Pro Desk,(508) 979-7319,,homedepot.com,,35,3.9,,,,,,,,,,,,"470 State Rd, North Dartmouth, MA 02747",North Dartmouth,BRISTOL,MA,,"JXVX+FP North Dartmouth, Dartmouth, MA",Google Maps
Flooring store,,"Daltile, Marazzi Sales Service Center",(508) 999-0988,,tilecraftpro.com,,23,4.4,,,,,,,,,,,,"21 Arsene Way, Fairhaven, MA 02719",Fairhaven,BRISTOL,MA,,"J4RF+C6 Fairhaven, Massachusetts",Google Maps
Bathroom remodeler,,Set Clean Bathtub Refinishing and Paiting,(774) 301-3795,,,,40,5.0,,,,,,,,,,,,"416 County St #1, Fall River, MA 02723",Fall River,BRISTOL,MA,,"MVV8+PR Fall River, Massachusetts",Google Maps
Remodeler,,Genesys Home Renovation,(508) 673-1006,,,,,,,,,,,,,,,,,"198 E Main St, Fall River, MA 02724",Fall River,BRISTOL,MA,,"MRQM+48 Fall River, Massachusetts",Google Maps
Flooring store,,Stateline Custom Floors,(978) 621-7631,,statelinecustomfloors.com,,,5.0,,,,,,,,,,,,"16 Lomar Park Dr, Pepperell, MA 01463",Pepperell,MIDDLESEX,MA,,"MCGM+WP Pepperell, Massachusetts",Google Maps
General contractor,,George Sebesta Renovations,(508) 889-5678,,georgesebesta.com,,,5.0,,,,,,,,,,,,"8 Longmeadow Rd, Dartmouth, MA 02747",North Dartmouth,BRISTOL,MA,,"HXQX+53 Dartmouth, Massachusetts",Google Maps
,,J&B Tile Home Improvement,,,myjbtile.com,,,,,,,,,,,,,,,"60A Hillcrest Acres, Westport, MA 02790",Westport,BRISTOL,MA,,"HW3X+5H Westport, Massachusetts",Google Maps
Rug store,,C&M Floor Covering,(508) 999-6018,,candmfloorcovering.com,,,5.0,,,,,,,,,,,,"474 Orchard St, New Bedford, MA 02744",New Bedford,BRISTOL,MA,,"J39C+RG New Bedford, Massachusetts",Google Maps
Hardware store,,Dartmouth Ace Hardware,(508) 991-5500,,acehardware.com,,300,4.6,,,,,,,,,,,,"661 Dartmouth St, Dartmouth, MA 02748",South Dartmouth,BRISTOL,MA,,"J335+VG Dartmouth, Massachusetts",Google Maps
Department store,,Walmart Supercenter,(508) 984-7771,,walmart.com,,3977,4.0,,,,,,,,,,,,"506 State Rd, North Dartmouth, MA 02747",North Dartmouth,BRISTOL,MA,,"JXRR+QR North Dartmouth, Dartmouth, MA",Google Maps
Construction company,,Fonesi Construction.,(508) 360-8563,,fonesicorp.com,,20,5.0,,,,,,,,,,,,"100 W Main St unit 10, Hyannis, MA 02601",Hyannis,BARNSTABLE,MA,,"JMXX+6P Hyannis, Barnstable, MA",Google Maps
Construction company,,Lima Construction Inc,(508) 999-7152,,,,4,4.0,,,,,,,,,,,,"3 Bridge St, Dartmouth, MA 02748",South Dartmouth,BRISTOL,MA,,"H3P4+M2 Dartmouth, Massachusetts",Google Maps
Tile contractor,,EA Tile & Stone,(508) 887-1624,,,,,,,,,,,,,,,,,"12 Wintergreen Ln, Harwich, MA 02645",Harwich,BARNSTABLE,MA,,"PW42+G7 Harwich, Massachusetts",Google Maps
Flooring contractor,,Dier Wood Floors,(917) 843-2528,,dierwoodfloors.com,,2,5.0,,,,,,,,,,,,"24e Kennebec Ave, Oak Bluffs, MA 02557",Oak Bluffs,DUKES,MA,,"FC4R+CV Oak Bluffs, Massachusetts",Google Maps
Flooring store,,Karpet Kare Co,(508) 693-9462,,karpetkaremvi.com,,13,4.2,,,,,,,,,,,,"455 State Rd, Vineyard Haven, MA 02568",Vineyard Haven,DUKES,MA,,"C9WM+C2 Vineyard Haven, Tisbury, MA",Google Maps
Carpet store,,Parker Carpet,(508) 693-7405,,parkercarpet.com,,20,5.0,,,,,,,,,,,,"22 Merchants Ct, Vineyard Haven, MA 02568",Vineyard Haven,DUKES,MA,,"C9WM+RW Vineyard Haven, Tisbury, MA",Google Maps
Flooring store,,A1 Martha's Vineyard Hardwood,(508) 693-2838,,,,,1.0,,,,,,,,,,,,"21 Evelyn Way, Vineyard Haven, MA 02568",Vineyard Haven,DUKES,MA,,"C9XP+6R Vineyard Haven, Tisbury, MA",Google Maps
Flooring contractor,,W.H. Russell,(508) 693-3180,,,,,,,,,,,,,,,,,"61 Canterbury Ln, Vineyard Haven, MA 02568",Vineyard Haven,DUKES,MA,,"C9RQ+P9 Vineyard Haven, Tisbury, MA",Google Maps
Kitchen remodeler,,"Rock Pond - Kitchens, Baths and Home Renovations.",(774) 253-3828,,rockpondkitchens.com,,10,5.0,,,,,,,,,,,,"61 Pine St, Vineyard Haven, MA 02568",Vineyard Haven,DUKES,MA,,,Google Maps
Flooring store,,Edgartown Flooring,(508) 932-6235,,edgartownflooring.com,,,5.0,,,,,,,,,,,,"223 Upper Main St, Edgartown, MA 02539",Edgartown,DUKES,MA,,"9FVG+38 Edgartown, Massachusetts",Google Maps
Kitchen remodeler,,Coastal Creations Kitchen and Bath,(508) 338-7106,,coastalcreationskb.com,,4,4.0,,,,,,,,,,,,"395 State Rd, Vineyard Haven, MA 02568",Vineyard Haven,DUKES,MA,,"C9WM+RH Vineyard Haven, Tisbury, MA",Google Maps
Flooring contractor,,Steve Nutter and Son Cabinetry & Specialty Flooring,(508) 566-0686,,,,3,5.0,,,,,,,,,,,,"14 Terrance Ave, East Falmouth, MA 02536",East Falmouth,BARNSTABLE,MA,,"HCMR+HG East Falmouth, Falmouth, MA",Google Maps
Plumbing supply store,,F.W. Webb Company - Falmouth,(774) 255-4155,,fwwebb.com,,23,4.3,,,,,,,,,,,,"171 Worcester Ct, Falmouth, MA 02540",Falmouth,BARNSTABLE,MA,,"HC43+QC Falmouth, Massachusetts",Google Maps
General contractor,,B and B Home Improvements,(774) 563-9798,,bandbhomeimprovements.com,,19,5.0,,,,,,,,,,,,"61 Lagoon Pond Rd, Vineyard Haven, MA 02568",Vineyard Haven,DUKES,MA,,"F92X+QH Vineyard Haven, Tisbury, MA",Google Maps
Plumbing supply store,,Kitchen & Bath Gallery,(508) 696-9930,,kitchenbathgallery.com,,5,5.0,,,,,,,,,,,,"25 E Line Rd, Edgartown, MA 02539",Edgartown,DUKES,MA,,"99VW+6J Edgartown, Massachusetts",Google Maps
Plumbing supply store,,Supply New England,(508) 693-6792,,supplynewengland.com,,8,4.6,,,,,,,,,,,,"25 E Line Rd, Edgartown, MA 02539",Edgartown,DUKES,MA,,"99VW+5M Edgartown, Massachusetts",Google Maps
Home improvement store,,Belletetes of Winchendon,(978) 297-1162,,belletetes.com,,65,4.1,,,,,,,,,,,,"245 Central St, Winchendon, MA 01475",Winchendon,WORCESTER,MA,,"MXP4+57 Winchendon, Massachusetts",Google Maps
Kitchen remodeler,,"KBR Design, Inc Kitchen & Bath",(413) 648-3023,,kbrdesign.net,,11,4.8,,,,,,,,,,,,"108 Northfield Rd, Bernardston, MA 01337",Bernardston,FRANKLIN,MA,,"MFC7+3H Bernardston, Massachusetts",Google Maps
General contractor,,L & D Builders,(413) 522-9886,,,,4,4.5,,,,,,,,,,,,"559 Bald Mountain Rd, Bernardston, MA 01337",Bernardston,FRANKLIN,MA,,"MFP5+XM Bernardston, Massachusetts",Google Maps
Flooring store,,Berkshire Carpet Inc,(413) 663-7649,,,,,,,,,,,,,,,,,"441 Curran Hwy, North Adams, MA 01247",North Adams,BERKSHIRE,MA,,"MVQQ+CG North Adams, Massachusetts",Google Maps
Hardware store,,Aubuchon Hardware,(413) 625-6100,,hardwarestore.com,,109,4.8,,,,,,,,,,,,"351 Mohawk Trail, Shelburne Falls, MA 01370",Shelburne Falls,FRANKLIN,MA,,"H7RG+W5 Shelburne Falls, Massachusetts",Google Maps
Pottery store,,Mary Barringer Studio,(413) 625-9200,,,,,,,,,,,,,,,,,"5 Cross St, Shelburne Falls, MA 01370",Shelburne Falls,FRANKLIN,MA,,"J736+WH Shelburne Falls, Massachusetts",Google Maps
Discount store,,Ocean State Job Lot,(413) 663-2840,,oceanstatejoblot.com,,490,4.3,,,,,,,,,,,,"830 Curran, W Memorial Dr, North Adams, MA 01247",North Adams,BERKSHIRE,MA,,"MVHV+MX North Adams, Massachusetts",Google Maps
Construction company,,SFB Construction,(413) 458-4649,,sfbconstructionllc.com,,48,5.0,,,,,,,,,,,,"165 Cold Spring Rd, Williamstown, MA 02167",,,,,"PQ6J+GX Williamstown, Massachusetts",Google Maps
Hardware store,,Aubuchon Hardware,(413) 458-3000,,hardwarestore.com,,124,4.7,,,,,,,,,,,,"600 Main St, Williamstown, MA 01267",Williamstown,BERKSHIRE,MA,,"PR54+PF Williamstown, Massachusetts",Google Maps
Kitchen remodeler,,Benchmark Kitchens,(413) 664-6078,,benchmarkkitchens.com,,3,5.0,,,,,,,,,,,,"20 Ashland St, North Adams, MA 01247",North Adams,BERKSHIRE,MA,,"MVXQ+8V North Adams, Massachusetts",Google Maps
Department store,,Walmart Supercenter,(413) 664-4004,,walmart.com,,1772,4.1,,,,,,,,,,,,"1415 Curran Memorial Hwy, North Adams, MA 01247",North Adams,BERKSHIRE,MA,,"MV7Q+PM North Adams, Massachusetts",Google Maps
Flooring contractor,,Dupee Flooring,(413) 663-8936,,dupeeflooring.com,,5,5.0,,,,,,,,,,,,"33 Orchard Hill Dr, North Adams, MA 01247",North Adams,BERKSHIRE,MA,,"MWR9+P7 North Adams, Massachusetts",Google Maps
Contractor,,Ernie's Floor Sanding Inc,(413) 664-9670,,,,6,5.0,,,,,,,,,,,,"471 E Main St, North Adams, MA 01247",North Adams,BERKSHIRE,MA,,"MWX3+P2 North Adams, Massachusetts",Google Maps
Construction company,,Belle Ville Design Build,(413) 663-4231,,bv-designbuild.com,,4,5.0,,,,,,,,,,,,"491 W Main St, North Adams, MA 01247",North Adams,BERKSHIRE,MA,,"MVX9+C9 North Adams, Massachusetts",Google Maps
Handyman/Handywoman/Handyperson,,Mike's Handy Man,(413) 204-2075,,mikeshandyman.com,,3,5.0,,,,,,,,,,,,"140 Cross Rd, Clarksburg, MA 01247",North Adams,BERKSHIRE,MA,,"PW98+4Q Clarksburg, Massachusetts",Google Maps
General contractor,,Little Brook Builders,(413) 662-2541,,littlebrookbuilders.com,,,,,,,,,,,,,,,"116 Mohawk Trail, North Adams, MA 01247",North Adams,BERKSHIRE,MA,,"PV2J+3G North Adams, Massachusetts",Google Maps
Dollar store,,Dollar Tree,(413) 672-6420,,dollartree.com,,103,4.1,,,,,,,,,,,,"30 American Legion Dr, North Adams, MA 01247",North Adams,BERKSHIRE,MA,,"MVXP+8V North Adams, Massachusetts",Google Maps
Drug store,,Walgreens,(413) 458-2138,,walgreens.com,,32,2.0,,,,,,,,,,,,"212 Main St, Williamstown, MA 01267",Williamstown,BERKSHIRE,MA,,"PR28+WF Williamstown, Massachusetts",Google Maps
Grocery store,,Stop & Shop,(413) 664-8100,,stores.stopandshop.com,,595,4.3,,,,,,,,,,,,"876 State Rd, North Adams, MA 01247",North Adams,BERKSHIRE,MA,,"MRXM+QM North Adams, Massachusetts",Google Maps
Dollar store,,Family Dollar,(413) 664-7759,,familydollar.com,,2,3.5,,,,,,,,,,,,"69 Veterans Memorial Dr, North Adams, MA 01247",North Adams,BERKSHIRE,MA,,"PV2Q+G8 North Adams, Massachusetts",Google Maps
Dollar store,,Dollar General,(413) 346-5220,,dollargeneral.com,,147,4.1,,,,,,,,,,,,"69 Veterans Memorial Dr, North Adams, MA 01247",North Adams,BERKSHIRE,MA,,"PV2Q+C9 North Adams, Massachusetts",Google Maps
Dollar store,,Dollar General,(413) 597-8423,,dollargeneral.com,,141,4.1,,,,,,,,,,,,"384 Main St, Williamstown, MA 01267",Williamstown,BERKSHIRE,MA,,"PR36+WG Williamstown, Massachusetts",Google Maps
Grocery store,,Big Y World Class Market,(413) 663-6549,,bigy.com,,477,4.2,,,,,,,,,,,,"45 Veterans Memorial Dr, North Adams, MA 01247",North Adams,BERKSHIRE,MA,,"PV2Q+FQ North Adams, Massachusetts",Google Maps
Dollar store,,Dollar General,(413) 749-4075,,dollargeneral.com,,210,4.1,,,,,,,,,,,,"155 Columbia St, Adams, MA 01220",Adams,BERKSHIRE,MA,,"JVMP+QP Adams, Massachusetts",Google Maps
Drug store,,Walgreens,(413) 743-4659,,walgreens.com,,5,4.8,,,,,,,,,,,,"21 Columbia St, Adams, MA 01220",Adams,BERKSHIRE,MA,,"JVGJ+GX Adams, Massachusetts",Google Maps
Furniture store,,Standard Furniture & Mattress,(413) 743-0960,,shopstandardfurniture.com,,53,4.8,,,,,,,,,,,,"66 Summer St, Adams, MA 01220",Adams,BERKSHIRE,MA,,"JVFP+35 Adams, Massachusetts",Google Maps
General contractor,,A.B Edmonds Construction,(413) 535-8814,,abedmonds.com,,,,,,,,,,,,,,,"127 Shelburne Rd, Greenfield, MA 01301",Greenfield,FRANKLIN,MA,,"H9PJ+VW Greenfield, Massachusetts",Google Maps
Handyman/Handywoman/Handyperson,,Just Call Lamboy,(413) 522-3583,,justcalllamboy.com,,,,,,,,,,,,,,,"47 Mountain View Dr, Charlemont, MA 01339",Charlemont,FRANKLIN,MA,,"M465+26 Charlemont, Massachusetts",Google Maps
Linens store,,Annie Selke Outlet,(413) 629-2314,,annieselke.com,,27,4.4,,,,,,,,,,,,"125 Pecks Rd, Pittsfield, MA 01201",Pittsfield,BERKSHIRE,MA,,"FP9V+F4 Pittsfield, Massachusetts",Google Maps
