Category,Language,Business Name,Phone #,Phone # 2,Website,Site Rating,Reviews,Rating,Owner First Name,Owner Last Name,Owners Cel #,Owners Phone #,Personal Email,Business Email,Owner Social Media,Owner Social Media 2,Instagram,Facebook,Linkedin,Business Address,City,County,State,Google Link,Plus Code,Source,Email
Handyman/Handywoman/Handyperson,,PIONEER Home Improvement,(413) 210-8710,,,,,,,,,,,,,,,https://www.facebook.com/PioneerHomeImprovement101/,,"Sunderland Rd, South Deerfield, MA 01373",South Deerfield,FRANKLIN,MA,,"F99X+7H South Deerfield, Deerfield, MA",Google Maps
Contractor,,Laureyns United,(413) 684-5100,,laureynsunited.com,,,,,,,,,,,,https://www.instagram.com/laureynsunited/,,,"134 E Housatonic St, Dalton, MA 01226",Dalton,BERKSHIRE,MA,,"FR9V+7H Dalton, Massachusetts",Google Maps
Painter,,Handy Lou's Home Improvement Services,(508) 331-5050,,,,4,5.0,,,,,,,,,,https://m.facebook.com/p/Handy-Lous-Home-Improvement-Handyman-Services-100057580925804/,,"4 Hall St, Leominster, MA 01453",Leominster,WORCESTER,MA,,,Google Maps
Carpet cleaning service,,Catamount Response,(413) 442-8776,,catamountcarpetcleaning.com,,12,3.8,,,,,,catamount413@gmail.com,,,,https://www.facebook.com/331426660394,,"555 Fenn St, Pittsfield, MA 01201",Pittsfield,BERKSHIRE,MA,,"CQX4+QV Pittsfield, Massachusetts",Google Maps
Flooring store,,"McDonald Flooring & Design, Inc.",(781) 769-0002,,mcdonaldflooring.com,,7,4.7,,,,,,support@townsquareinteractive.com,,,,https://www.facebook.com/Mcdonaldflooringdesign/,,"55 Carnegie Row, Norwood, MA 02062",Norwood,NORFOLK,MA,,"5RC4+JR Norwood, Massachusetts",Google Maps
Floor refinishing service,,"Sousa's Fine Floors, Hardwood Floor Refinishing Hampshire, Hampden, Worcester, Franklin County, Ma.",(413) 504-2490,,sousafloors.com,,5,5.0,,,,,,,,,,https://www.facebook.com/sousasFineFloors/,,"23 Vigeant St, Ware, MA 01082",Ware,HAMPSHIRE,MA,,"7Q75+57 Ware, Massachusetts",Google Maps
Warehouse club,,BJ's Wholesale Club,(413) 499-1601,,bjs.com,,122,4.1,,,,,,,,,,,,"495 Hubbard Ave, Pittsfield, MA 01201",Pittsfield,BERKSHIRE,MA,,"FR83+3W Pittsfield, Massachusetts",Google Maps
Contractor,,Master Carpenter Inc,(413) 657-8560,,,,3,5.0,,,,,,,,,,https://m.facebook.com/mastercarpenterpro,,"57 Amherst Rd, Leverett, MA 01054",Leverett,FRANKLIN,MA,,"CFQV+Q3 Leverett, Massachusetts",Google Maps
Repair service,,"Thom Cincotta Custom Renovation & Repair, LLC",(781) 654-7699,,cincottarenovation.com,,,5.0,,,,,,thom@cincottarenovation.com,,,,,,"167 Webster St, Rockland, MA 02370",Rockland,PLYMOUTH,MA,,"43MQ+7W Rockland, Massachusetts",Google Maps
Flooring store,,Flooring America Design Center of Massachusetts,(508) 520-2676,,flooringamerica1.com,,47,4.5,,,,,,joan@fafloor.com,,,,,,"950 Chestnut St, Franklin, MA 02038",Franklin,NORFOLK,MA,,"4J3J+85 Franklin, Massachusetts",Google Maps
Contractor,,Attleboro Kitchen and Bath,(508) 226-2284,,attleborokitchenandbath.com,,14,3.5,,,,,,contact@sansoxygen.com,,,https://www.instagram.com/attleborokandb/,https://m.facebook.com/attleboroKBF/about/?referrer=services_landing_page,,"8 Lamb St, Attleboro, MA 02703",Attleboro,BRISTOL,MA,,"WPM7+5Q Attleboro, Massachusetts",Google Maps
Building materials supplier,,Sunbelt Rentals Flooring Solutions,(508) 468-2160,,sunbeltrentals.com,,3,4.0,,,,,,e75fe20c6bdc4a97b890fb6835796de3@o102828.ingest.sentry.io,,,,https://www.facebook.com/sunbeltrentals615/,,"40 Robbie Rd, Avon, MA 02322",Avon,NORFOLK,MA,,"4WJQ+6V Avon, Massachusetts",Google Maps
Wood floor refinishing service,,Horizon Flooring LLC,(978) 621-7676,,naturalhardwoodfloors.com,,3,5.0,,,,,,,,,,https://www.facebook.com/horizonflooringpro/,,"Archibald Ave, Methuen, MA 01844",Methuen,ESSEX,MA,,"QR5J+73 Methuen, Massachusetts",Google Maps
Flooring store,,Mass Floor Care,(617) 822-3700,,massfloorcare.com,,4,5.0,,,,,,Massfloorcares@aol.com,,,,,,"35 Linden St, Dorchester, MA 02122",Boston,SUFFOLK,MA,,"8W4R+F6 Dorchester, Boston, MA",Google Maps
Flooring store,,Carpet Barn Ware House,,,,,,,,,,,,,,,,https://www.facebook.com/CarpetBarninc/,,"Chapel Park Ave, Falmouth, MA 02540",Falmouth,BARNSTABLE,MA,,"G9WX+4G Falmouth, Massachusetts",Google Maps
Flooring contractor,,Advanced Floor- Inc,(857) 222-0554,,advancedfloor-inc.com,,3,5.0,,,,,,info@advancedfloor-inc.com,,,,,,"711 N Main St, Randolph, MA 02368",Randolph,NORFOLK,MA,,,Google Maps
Furniture store,,Dream Decor,(413) 304-4696,,dreamdecor.com,,126,4.2,,,,,,,,,,https://facebook.com/dreamdecorMA,,"120 Memorial Ave, West Springfield, MA 01089",West Springfield,HAMPDEN,MA,,"3CW2+XF West Springfield, Massachusetts",Google Maps
Wood floor refinishing service,,Celtic FloorCraft,(617) 903-4900,,celticfloorcraft.net,,28,5.0,,,,,,,,,,,,"74 Hobson St, Boston, MA 02135",Brighton,SUFFOLK,MA,,"9R4Q+25 Boston, Massachusetts",Google Maps
Contractor,,Home Remodel,(914) 689-6656,,homeremodelus.com,,19,4.8,,,,,,,,,,,,"80 Copeland Dr, Mansfield, MA 02048",Mansfield,BRISTOL,MA,,"2QHC+Q8 Mansfield, Massachusetts",Google Maps
Flooring contractor,,J COMPANY FLOORING INC,(781) 821-8370,,jcompanyflooringinc.com,,,,,,,,,micah@micahrich.com,,,,,,"2431 Aspen Court, Foxborough, MA 02035",Foxboro,NORFOLK,MA,,"5VP2+76 Canton, Massachusetts",Google Maps
Flooring store,,Elm Park Flooring,(978) 372-0050,,elmparkflooring.com,,33,5.0,,,,,,info@elmparkflooring.com,,,,,,"19 Elm Park, Groveland, MA 01834",Groveland,ESSEX,MA,,"QX69+R4 Groveland, Massachusetts",Google Maps
Flooring contractor,,Van Floor Services,(857) 919-8110,,,,,5.0,,,,,,,,,,https://www.facebook.com/vanfloorservices/,,"39 Msgr Patrick J Lydon Way, Dorchester, MA 02124",Boston,SUFFOLK,MA,,"7WQQ+9F Dorchester, Boston, MA",Google Maps
Floor refinishing service,,Holland Hardwood Floors,(304) 620-7594,,,,2,5.0,,,,,,,,,,https://www.facebook.com/hollandflooringandmore/,,"392 Main St, Cherry Valley, MA 01611",Cherry Valley,WORCESTER,MA,,"64RC+44 Cherry Valley, Leicester, MA",Google Maps
Wood floor refinishing service,,Natural Hardwood Floors,(978) 621-7676,,naturalhardwoodfloors.com,,3,5.0,,,,,,,,,,https://www.facebook.com/naturalhardwoodfloors,,"Archibald Ave, Methuen, MA 01844",Methuen,ESSEX,MA,,"QR5J+73 Methuen, Massachusetts",Google Maps
Contractor,,Boston Garage Coating,(508) 500-8523,,bostongaragecoating.com,,20,5.0,,,,,,,,,https://www.instagram.com/boston_garage_coating/,,,"42 Meadow Pond Dr, Leominster, MA 01453",Leominster,WORCESTER,MA,,"G752+7J Leominster, Massachusetts",Google Maps
Construction company,,LiveWell Home Improvement,(413) 409-2929,,livewellhomeimprovement.com,,2,5.0,,,,,,office@livewellhomeimprovement.com,,,,https://www.facebook.com/LiveWellHomeImprovementLLC/,https://www.linkedin.com/company/livewell-home-improvement,"106 State Rd, Whately, MA 01093",Whately,FRANKLIN,MA,,"C9HH+QJ Whately, Massachusetts",Google Maps
Wood floor refinishing service,,Wood Star Flooring - Mashpee,(774) 470-7008,,woodstarinc.com,,11,5.0,,,,,,woodstarinc@gmail.com,,,https://www.instagram.com/wood_star_flooring/,,,"2 Windsor Way, Mashpee, MA 02649",Mashpee,BARNSTABLE,MA,,"MG2M+W7 Mashpee, Massachusetts",Google Maps
Flooring store,,PR Floor Covering LLC,(978) 927-3256,,prfloorma.com,,7,5.0,,,,,,prfc1@comcast.net,,,,,,"94 Cabot St, Beverly, MA 01915",Beverly,ESSEX,MA,,"G4W9+3J Beverly, Massachusetts",Google Maps
Carpet store,,K C Carpets,(978) 374-7460,,kccarpets.net,,21,4.0,,,,,,info@kccarpets.net,,,,,,"35 Lafayette Square, Haverhill, MA 01832",Haverhill,ESSEX,MA,,"QWG6+R9 Haverhill, Massachusetts",Google Maps
Flooring contractor,,Ipswich Floor Covering,(978) 356-9312,,ipswichfloorcovering.com,,3,5.0,,,,,,,,,,,,"35 S Main St, Ipswich, MA 01938",Ipswich,ESSEX,MA,,"M5H7+J4 Ipswich, Massachusetts",Google Maps
Flooring contractor,,Dier Wood Floors,(917) 843-2528,,dierwoodfloors.com,,2,5.0,,,,,,,,,,https://www.facebook.com/dierwoodfloors/,,"24e Kennebec Ave, Oak Bluffs, MA 02557",Oak Bluffs,DUKES,MA,,"FC4R+CV Oak Bluffs, Massachusetts",Google Maps
Flooring contractor,,Floor Specialist Corp,,,floorspecialist20.wixsite.com,,,,,,,,,,,,,,,"710 Main St, Leominster, MA 01453",Leominster,WORCESTER,MA,,"G7W6+J4 Leominster, Massachusetts",Google Maps
Flooring contractor,Polish,Carpets Unlimited Inc.,(978) 739-4500,,,,8,4.5,TRUDY,I. WIRWICZ,,,,,,,,https://www.facebook.com/p/Carpets-Unlimited-Inc-100068466843349/,https://www.linkedin.com/company/carpetsunlimitedinc,"44 Garden St #7, Danvers, MA 01923",Danvers,ESSEX,MA,,"H25M+2M Danvers, Massachusetts",Google Maps
Flooring contractor,,"MassFloors, Inc",(833) 566-7776,,massfloors.com,,,5.0,,,,,,info@massfloors.com,,,,,,"500 Grossman Dr #1003, Braintree, MA 02184",Braintree,NORFOLK,MA,,"6282+56 Braintree, Massachusetts",Google Maps
Tile store,,Professional Flooring,(781) 551-0880,,professionalflooringcorp.com,,,5.0,,,,,,,,,,,,"55 Carnegie Row #3, Norwood, MA 02062",Norwood,NORFOLK,MA,,"5RC4+JR Norwood, Massachusetts",Google Maps
Countertop store,,Leo's Floor Covering and Counters Inc.,(508) 660-6820,,leosfloorcovering.com,,26,4.5,,,,,,,,,,https://www.facebook.com/leosfloorcovering/,,"1320 Main St, Walpole, MA 02081",Walpole,NORFOLK,MA,,"4PPQ+2V Walpole, Massachusetts",Google Maps
Janitorial service,,J&K Janitorial Services,(774) 203-3533,,hirejkjanitorial.com,,15,4.9,,,,,,hirejkjanitorial@gmail.com,,,,https://www.facebook.com/jkcleaningsupplies/,,"17 Cross St #3, Plainville, MA 02762",Plainville,NORFOLK,MA,,"2MC2+4P Plainville, Massachusetts",Google Maps
Construction company,,"Rockwerx Climbing Walls, Inc",(978) 355-6400,,rockwerxclimbing.com,,10,4.4,,,,,,info@srws.com,,,https://www.instagram.com/rockwerx/,https://www.facebook.com/rockwerx/,https://www.linkedin.com/company/rockwerx-climbing,"15 Dana Rd, Barre, MA 01005",Barre,WORCESTER,MA,,"CRPM+WW Barre, Massachusetts",Google Maps
Flooring store,,Jeremy Labrecque Wood Floor,(978) 741-4065,,jlwoodfloor.com,,4,4.8,,,,,,,,,,,,"38 Dunham Rd, Beverly, MA 01915",Beverly,ESSEX,MA,,"H4GG+JP Beverly, Massachusetts",Google Maps
Flooring store,,JH Carpeting,(781) 424-0990,,jhcarpeting.com,,2,5.0,,,,,,info@jhcarpeting.com,,,,,,"4 Beringer Way, Marblehead, MA 01945",Marblehead,ESSEX,MA,,"G46X+77 Marblehead, Massachusetts",Google Maps
Building materials supplier,,Waterville Supply LLC,(508) 368-7700,,watervillesupply.com,,3,5.0,,,,,,beth@watervillesupply.com,,,,https://www.facebook.com/watervillesupplyllc/,,"95A Turnpike Rd, Westborough, MA 01581",Westborough,WORCESTER,MA,,"7CP2+JV Westborough, Massachusetts",Google Maps
Flooring store,,Williston Weaves,(617) 969-5550,,willistonweaves.com,,3,5.0,,,,,,20jhaynes@22insights.com,,,https://www.instagram.com/williston_weaves/,https://www.facebook.com/willistonweaves/,,"56 Brook Rd, Needham, MA 02494",Needham Heights,NORFOLK,MA,,"8Q3G+MX Needham, Massachusetts",Google Maps
Flooring contractor,,NPB Improvements LLC,(978) 580-0693,,npbimprovements.com,,,,,,,,,,,,,,,"12 Hillside St, Rowley, MA 01969",Rowley,ESSEX,MA,,"P3HJ+2J Rowley, Massachusetts",Google Maps
Tile contractor,,Ability Tile Plus,(781) 353-8675,,abilitytileplus.com,,,,,,,,,matt@pixelspread.com,,,,https://www.facebook.com/abilitytileplus/,,"73 Heritage Ln, Leominster, MA 01453",Leominster,WORCESTER,MA,,,Google Maps
Flooring contractor,,Cape Epoxy,(508) 548-5257,,capeepoxy.com,,32,4.9,,,,,,,,,https://www.instagram.com/capeepoxy/,,,"302 Acapesket Rd, East Falmouth, MA 02536",East Falmouth,BARNSTABLE,MA,,"HC7H+3Q East Falmouth, Falmouth, MA",Google Maps
Wood and laminate flooring supplier,,Aqua Step Waterproof Flooring,(781) 938-5665,,aquastepus.com,,,,,,,,,info@primesurface.com,,,,https://www.facebook.com/aquastepus/,,"64 Industrial Way, Wilmington, MA 01887",Wilmington,MIDDLESEX,MA,,"GVJ6+H9 Wilmington, Massachusetts",Google Maps
Tile store,,Tile World Design Center,(781) 340-4450,,tileworlddesign.com,,339,5.0,,,,,,,,,,,,"1595 Main St, Weymouth, MA 02190",Weymouth,NORFOLK,MA,,"42XV+XQ Weymouth, Massachusetts",Google Maps
Granite supplier,,"Sudbury Granite & Marble, Inc.",(508) 478-3976,,sudburygraniteandmarble.com,,34,4.6,,,,,,,,,,https://www.facebook.com/sudburygraniteandmarble/,,"12 Rosenfeld Dr, Hopedale, MA 01747",Hopedale,WORCESTER,MA,,"4F3J+W9 Hopedale, Massachusetts",Google Maps
Tile contractor,,M & M Tile Installation and Repair,(978) 448-5304,,,,8,4.8,,,,,,,,,,https://m.facebook.com/p/MM-Tile-Installations-100063697503817/,,"22 Mountain Lks Trl, Groton, MA 01450",Groton,MIDDLESEX,MA,,"JF2M+2M Groton, Massachusetts",Google Maps
Flooring contractor,Portuguese,Alliance flooring,(617) 642-7283,,,,,5.0,WESLEY,V PEREIRA,,,,,,,,https://m.facebook.com/p/Alliance-Flooring-100063543212488/,,"Heritage Dr, Salem, MA 01970",Salem,ESSEX,MA,,"G37R+C8 Salem, Massachusetts",Google Maps
Flooring contractor,,Cournoyer Hardwood Floors,(508) 949-0385,,,,,,,,,,,,,,,https://www.facebook.com/cournoyerfloors/,,"2 Pineview Rd, Dudley, MA 01571",Dudley,WORCESTER,MA,,"23WQ+JF Dudley, Massachusetts",Google Maps
Remodeler,,Hometown Handyman and Remodeling,(774) 696-6194,,hometownhandyman.com,,19,4.9,,,,,,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,,,,https://www.facebook.com/HometownHandymanMA,,"65 Rose Avenue Ext, Bellingham, MA 02019",Bellingham,NORFOLK,MA,,"3GQ8+FF Bellingham, Massachusetts",Google Maps
,,LL Flooring (Lumber Liquidators),(617) 327-1222,,llflooring.com,,15,3.0,,,,,,,,,,https://www.facebook.com/LumberLiquidators1001WestRoxburyMA/,,"1455 VFW Pkwy, West Roxbury, MA 02132",West Roxbury,SUFFOLK,MA,,"7R9G+WX West Roxbury, Boston, MA",Google Maps
Concrete contractor,,New England Concrete Floors,(508) 883-0404,,neconcretefloors.com,,3,2.3,,,,,,NECFloors@comcast.net,,,,https://www.facebook.com/CnGConcretePumping/,,"4 Auger St, Bellingham, MA 02019",Bellingham,NORFOLK,MA,,"2GP4+HF Bellingham, Massachusetts",Google Maps
Flooring contractor,French,ARC Interiors,(978) 774-3689,,arcinteriorsne.com,,19,4.8,ANDRE,C RUEST,,,,,,,,https://www.facebook.com/ARCInteriorsNE/,,"58 Pulaski St, Peabody, MA 01960",Peabody,ESSEX,MA,,"G3RF+9R Peabody, Massachusetts",Google Maps
Flooring contractor,,Drummers Floor Craft,,,,,,,,,,,,,,,,https://m.facebook.com/p/Earth-Drum-Council-100066929912878/,,"Concord, MA 01742",Concord,MIDDLESEX,MA,,"FJ54+77 Concord, Massachusetts",Google Maps
Flooring contractor,,Cournoyer Floors,(774) 200-5798,,,,3,5.0,,,,,,,,,,https://www.facebook.com/cournoyerfloors/,,"30 Jackson Rd, Webster, MA 01570",Webster,WORCESTER,MA,,"25F9+GX Webster, Massachusetts",Google Maps
Bathroom remodeler,,Fazzio Construction,(206) 593-7681,,fazziollc.com,,6,5.0,,,,,,,,,https://www.instagram.com/fazzioconstruction,,,"11 Labor in Vain Rd, Ipswich, MA 01938",Ipswich,ESSEX,MA,,"M5JF+44 Ipswich, Massachusetts",Google Maps
Flooring contractor,,Millennium flooring,(774) 327-7003,,mfloors.org,,64,5.0,,,,,,millennium-flooring-ma@gmail.com,,,,,,"29 Anchorage Ln, West Yarmouth, MA 02673",West Yarmouth,BARNSTABLE,MA,,"JQQ8+99 West Yarmouth, Yarmouth, MA",Google Maps
Carpet store,,Nigohsian Carpet & Rug Co Inc,(781) 444-7847,,nigohsiancarpet.com,,9,5.0,,,,,,nigohsiancarpet@comcast.net,,,,https://www.facebook.com/nigohsiancarpet/,,"57 Crawford St, Needham, MA 02494",Needham Heights,NORFOLK,MA,,"8Q4C+PW Needham, Massachusetts",Google Maps
Flooring store,,Cape Ann Floor Covering & Tile Center,(978) 283-9990,,capeannfloorcovering.com,,11,4.8,,,,,,capeannfloorcovering@comcast.net,,,,,,"43 Gloucester Ave, Gloucester, MA 01930",Gloucester,ESSEX,MA,,"J8CH+V5 Gloucester, Massachusetts",Google Maps
General contractor,,Preferred Builders General Services Inc,(978) 377-1784,,preferredbuildersusa.com,,19,4.9,,,,,,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,,,,,,"37 Duck Mill Rd, Fitchburg, MA 01420",Fitchburg,WORCESTER,MA,,"H689+HM Fitchburg, Massachusetts",Google Maps
Wood floor installation service,,A & M Perfect Wood Floor,(781) 640-8852,,amperfectfloors.com,,39,4.9,,,,,,info@amperfectfloors.com,,,,https://www.facebook.com/amperfectwoodfloors/,,"Senee Ct, Amesbury, MA 01913",Amesbury,ESSEX,MA,,"V2CV+6M Amesbury, Massachusetts",Google Maps
Hardware store,,County Line True Value Hardwar,(413) 245-7507,,truevalue.com,,58,4.6,,,,,,johndoe@domain.com,,,,,,"341 Sturbridge Rd, Brimfield, MA 01010",Brimfield,HAMPDEN,MA,,"4V63+9P Brimfield, Massachusetts",Google Maps
Oriental rug store,,Lesniak Oriental Rugs,(508) 653-3460,,sakamaonline.com,,2,5.0,,,,,,donate@opencart.com,,,,,,"132 E Central St, Natick, MA 01760",Natick,MIDDLESEX,MA,,"7MP7+P9 Natick, Massachusetts",Google Maps
Wood floor installation service,,"Verardi Custom Wood, Stone & Decorative Flooring",(978) 927-5999,,verardifloors.com,,,,,,,,,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,,,,,,"15 Leather Ln, Beverly, MA 01915",Beverly,ESSEX,MA,,"H5CX+8H Beverly, Massachusetts",Google Maps
Flooring store,,Edgartown Flooring,(508) 932-6235,,edgartownflooring.com,,,5.0,,,,,,user@domain.com,,,,,,"223 Upper Main St, Edgartown, MA 02539",Edgartown,DUKES,MA,,"9FVG+38 Edgartown, Massachusetts",Google Maps
Building materials supplier,,Botello Lumber,(508) 477-3132,,botellolumber.com,,142,4.5,,,,,,,,,https://www.instagram.com/botellolumber/,https://www.facebook.com/botellolumber/,https://www.linkedin.com/company/botello-lumber,"26 Bowdoin Rd, Mashpee, MA 02649",Mashpee,BARNSTABLE,MA,,"JGMQ+3P Mashpee, Massachusetts",Google Maps
Flooring contractor,,The Tile Source,(978) 921-8453,,tilesourcema.com,,10,4.9,,,,,,thetilesource@comcast.net,,,,,,"32 Dunham Rd, Beverly, MA 01915",Beverly,ESSEX,MA,,"H4GF+7X Beverly, Massachusetts",Google Maps
Carpet store,American,The Carpet Liquidator,(978) 777-8081,,carpetliquidatorandflooring.com,,12,3.7,MARGARET,M. YOUNG,,,,,,,,,,"199 Newbury St #102, Danvers, MA 01923",Danvers,ESSEX,MA,,"H2HJ+29 Danvers, Massachusetts",Google Maps
Department store,,Walmart,(617) 745-4390,,walmart.com,,6569,4.0,,,,,,,,,https://www.instagram.com/walmart2341/,https://www.facebook.com/Walmart2341/,,"301 Falls Blvd, Quincy, MA 02169",Quincy,NORFOLK,MA,,"62P7+FC Quincy, Massachusetts",Google Maps
Discount store,,Ollie's Bargain Outlet,(774) 530-6156,,ollies.us,,812,4.2,,,,,,,,,,,,"899 Grafton St, Worcester, MA 01604",Worcester,WORCESTER,MA,,"66XQ+8X Worcester, Massachusetts",Google Maps
Flooring contractor,,Shield flooring services,(617) 304-7471,,shieldflooringservices.com,,,,,,,,,contact@shieldflooringservices.com,,,,,,"313 California St, Newton, MA 02458",Newton,MIDDLESEX,MA,,"9Q8X+3C Newton, Massachusetts",Google Maps
Flooring store,,Statguard Flooring,(781) 821-8370,,statguard.descoindustries.com,,,5.0,,,,,,,,,,,,"1 Colgate Way, Canton, MA 02021",Canton,NORFOLK,MA,,"5VP2+76 Canton, Massachusetts",Google Maps
Flooring contractor,American,Go Pro Floors Corp.,(617) 775-7635,,goproflooring.com,,3,5.0,MELINA,K. MARTINS,,,,junior@goproflooring.com,,,,,,"21 Beacon Blvd, Peabody, MA 01960",Peabody,ESSEX,MA,,"G26X+4F Peabody, Massachusetts",Google Maps
Carpet store,,Magarian Rug,(781) 631-3321,,magarianrug.com,,16,4.8,,,,,,magarian@verizon.net,,,https://www.instagram.com/magarianrug/,https://www.facebook.com/MagarianRug/,,"155 Atlantic Ave, Marblehead, MA 01945",Marblehead,ESSEX,MA,,"F4VP+8Q Marblehead, Massachusetts",Google Maps
Carpet store,American,The Carpet Liquidator,(978) 777-8081,,carpetliquidatorandflooring.com,,12,3.7,JOSEPH,R WHITE,,,,info@thecarpetliquidator.com,,,,,,"199 Newbury St #102, Danvers, MA 01923",Danvers,ESSEX,MA,,"H2HJ+29 Danvers, Massachusetts",Google Maps
Flooring contractor,,Love for Flooring,(508) 737-1602,,houzz.com,,,5.0,,,,,,1_1_Build_your_profile@2x.png,,,https://www.instagram.com/love_for_flooring,https://www.facebook.com/loveforflooring,,"56 Craigville beach rd Hyannis, Hyannis, MA 02601",Hyannis,BARNSTABLE,MA,,"JMQV+44 Hyannis, Barnstable, MA",Google Maps
Flooring store,,Abel Floor Covering,(617) 288-0103,,abelfloorcovering.com,,,,,,,,,,,,,,,"410 Neponset Ave, Dorchester, MA 02122",Boston,SUFFOLK,MA,,"7XP4+HH Dorchester, Boston, MA",Google Maps
Carpet store,American,The Carpet Liquidator,(978) 777-8081,,carpetliquidatorandflooring.com,,12,3.7,EDWARD,W. BANKS,,,,info@thecarpetliquidator.com,,,,,,"199 Newbury St #102, Danvers, MA 01923",Danvers,ESSEX,MA,,"H2HJ+29 Danvers, Massachusetts",Google Maps
Kitchen supply store,,617 Home Improvement,(617) 659-1449,,,,9,4.6,,,,,,,,,https://www.instagram.com/617homeimprovement/,https://www.facebook.com/617homeimprovement/,,"275 Salem St Suite 3, Woburn, MA 01801",Woburn,MIDDLESEX,MA,,"FVRC+65 Woburn, Massachusetts",Google Maps
Floor refinishing service,,Happy Floors Inc,(855) 844-2779,,newfloorsinc.com,,34,4.6,,,,,,,,,,https://www.facebook.com/happyfloorscapecod/,https://www.linkedin.com/in/happy-floors-inc-57501b24,"182 Old Town House Rd, West Yarmouth, MA 02673",West Yarmouth,BARNSTABLE,MA,,"MQMJ+V4 West Yarmouth, Yarmouth, MA",Google Maps
Flooring contractor,,Cunha Flooring,(617) 590-8069,,cunhaflooring.com,,,,,,,,,cunhaflooring@yahoo.com,,,,,,"18 Eileen Rd, Peabody, MA 01960",Peabody,ESSEX,MA,,"G2R8+9V Peabody, Massachusetts",Google Maps
Water damage restoration service,,Lilly's Restoration,(413) 319-9989,,lillysrestoration.com,,28,4.9,,,,,,,,,,http://facebook.com/lillysrestoration/,,"83 Comins Pond Rd, Warren, MA 01083",Warren,WORCESTER,MA,,"6R64+3P Warren, Massachusetts",Google Maps
Carpet store,,K. Powers & Company,(781) 455-0505,,kpowers.com,,14,5.0,,,,,,info@kpowers.com,,,,http://www.facebook.com/KPowersCarpetsandRugs,https://www.linkedin.com/company/k.-powers-&-company,"16 Charles St, Needham, MA 02494",Needham Heights,NORFOLK,MA,,"8Q4G+JP Needham, Massachusetts",Google Maps
Rug store,,First Rugs,(978) 263-0100,,firstrugs.com,,15,4.6,,,,,,info@firstrugs.com,,,,https://www.facebook.com/FirstRugs/,,"13 Great Rd, Acton, MA 01720",Acton,MIDDLESEX,MA,,"FHFV+J8 Acton, Massachusetts",Google Maps
Flooring store,,Summerlin Floors,(413) 253-9022,,summerlinfloors.com,,23,4.4,,,,,,ann@summerlinfloors.com,,,,https://www.facebook.com/SummerlinFloors/,,"322 College St, Amherst, MA 01002",Amherst,HAMPSHIRE,MA,,"9FFW+7Q Amherst, Massachusetts",Google Maps
Countertop contractor,,Interior Stone & Tile,(781) 893-6900,,interiorstone.net,,7,4.3,,,,,,605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com,,,https://www.instagram.com/interiorstone_waltham/,,,"187 Lexington St, Waltham, MA 02452",Waltham,MIDDLESEX,MA,,"9QM7+4H Waltham, Massachusetts",Google Maps
Building materials supplier,,Rutland Hardware & Home Center,(508) 886-3058,,rutlandhomecenter.com,,18,4.1,,,,,,,,,,https://m.facebook.com/p/Rutland-Hardware-Home-Center-100043116382545/,,"87 Main St, Rutland, MA 01543",Rutland,WORCESTER,MA,,"93G7+MV Rutland, Massachusetts",Google Maps
Flooring store,,Sherwin-Williams Floorcovering Store,(781) 769-0205,,sherwin-williams.com,,3,3.7,,,,,,,,,,,,"51 Morgan Dr #9, Norwood, MA 02062",Norwood,NORFOLK,MA,,"5RC5+JR Norwood, Massachusetts",Google Maps
Flooring contractor,,Cloutier Supply Company,(508) 775-6100,,cloutiersupply.com,,27,4.4,,,,,,cloutier_supply@yahoo.com,,,https://www.instagram.com/cloutier_supply_company/,,,"445 W Main St, Hyannis, MA 02601",Hyannis,BARNSTABLE,MA,,"JMXP+QQ Hyannis, Barnstable, MA",Google Maps
Flooring store,,The Carpet Workroom — Stoughton,(888) 388-9248,,carpetworkroom.com,,7,5.0,,,,,,info@carpetworkroom.com,,,https://www.instagram.com/thecarpetworkroom/,https://www.facebook.com/thecarpetworkroom,,"471 Page St # 4, Stoughton, MA 02072",Stoughton,NORFOLK,MA,,"5W2G+FW Stoughton, Massachusetts",Google Maps
Flooring store,,Portsmouth Quality Flooring,,,poqfl.com,,2,5.0,,,,,,ashley@poqfl.com,,,,,,"223 Winthrop Ave, Lawrence, MA 01843",Lawrence,ESSEX,MA,,"MVP5+28 Lawrence, Massachusetts",Google Maps
Construction company,,Ethos Commercial and Residential Construction LLC,(413) 426-5160,,,,7,5.0,,,,,,,,,,https://www.facebook.com/223346190859094,,"74 Meadowbrook Ln, Hampden, MA 01036",Hampden,HAMPDEN,MA,,"3H43+8F Hampden, Massachusetts",Google Maps
Flooring contractor,,Tony's Hardwood Floors,(857) 233-7353,,tonyshardwoodfloors.com,,,,,,,,,marco.oropeza@tcu.edu,,,https://www.instagram.com/tonyshardwood/,https://www.facebook.com/tonyshardwoodfloor/,,"27 Fenton St, Boston, MA 02122",Boston,SUFFOLK,MA,,"8W3V+63 Boston, Massachusetts",Google Maps
